distances,positions[0],positions[1],rewards,steps,travelled_distance
0.0367019176,7.9968004227,-0.134497717,3.70789589917E-08,315,8.8218137201
0.0342547894,8.0308275223,-0.1218673959,3.01456857084E-08,316,8.8581092917
0.0429199934,8.0685310364,-0.1175092086,5.92980214628E-08,317,8.8960638537
0.0386699438,8.1255626679,-0.1197959036,4.33692474651E-08,318,8.9531413095
0.0374845266,8.148393631,-0.1189128384,3.95018427523E-08,319,8.975989344
0.0291969776,8.1716098785,-0.1127393097,1.86670183365E-08,320,9.0000123873
0.0143709183,8.1971445084,-0.1010404825,2.22594701363E-09,321,9.0280993928
0.0020729303,8.2247638702,-0.0899947733,6.68059870483E-12,322,9.0578456
-0.0186471939,8.253288269,-0.0721993148,-4.86297150034E-09,323,9.091465827
-0.0324562788,8.2864904404,-0.0574918091,-2.56423273068E-08,324,9.1277796661
-0.0403497219,8.3177127838,-0.0473697335,-4.92700384377E-08,325,9.1606017797
-0.0604712963,8.3464794159,-0.0292805191,-1.65847564856E-07,326,9.1945832276
-0.0707592964,8.3788557053,-0.0166125689,-2.65712374959E-07,327,9.2293496061
-0.0884510279,8.4085712433,0.0006425601,-0.000000519,328,9.263711688
-0.097489953,8.439953804,0.012561609,-6.94929658361E-07,329,9.2972814489
-0.1083353758,8.4690580368,0.0252730846,-9.53612962306E-07,330,9.3290405103
-0.1280045509,8.4954662323,0.0440993533,-0.000001573,331,9.361472303
-0.1465278864,8.5230646133,0.0634273738,-2.35951161065E-06,332,9.3951656705
-0.165899992,8.5498828888,0.0834961385,-3.42452513817E-06,333,9.428661569
-0.1950567961,8.5498828888,0.0834961385,-0.000005566,334,9.428661569
-0.1950567961,8.5733699799,0.1107182279,-0.000005566,335,9.4646155062
-0.1993646622,8.5733699799,0.1107182279,-0.000005943,336,9.4646155062
-0.2236733437,8.6307144165,0.1447362155,-8.39274355852E-06,337,9.5312908981
-0.2236733437,8.6307144165,0.1447362155,-8.39274355852E-06,338,9.5312908981
-0.2552628517,8.6522083283,0.1753692329,-1.24745277533E-05,339,9.568712416
-0.2816269398,8.6732978821,0.2046627551,-1.67526629737E-05,340,9.6048078413
-0.2892647982,8.7039747238,0.2197000682,-0.000018153,341,9.6389719951
-0.303899765,8.7315168381,0.2370717973,-0.00002105,342,9.6715349345
-0.3284281492,8.7315168381,0.2370717973,-2.65694388565E-05,343,9.6715349345
