distances,positions[0],positions[1],rewards,steps,travelled_distance
-0.4939462543,5.1198992729,3.8497169018,-9.03858304423E-05,330,7.71567374
-0.4921181202,5.1323251724,3.8765568733,-0.000089386,331,7.7452505391
-0.4706496,5.1548686028,3.8932623863,-7.81905639041E-05,332,7.7733090569
-0.4308794737,5.1859993935,3.913132906,-5.99968818866E-05,333,7.8102409359
-0.4205207229,5.2082381249,3.9427757263,-5.57729312504E-05,334,7.8472984313
-0.4053655267,5.2274065018,3.9691479206,-4.99576154429E-05,335,7.8799008746
-0.3993858099,5.2486433983,3.9919655323,-4.77792308962E-05,336,7.9110721622
-0.3817039132,5.2637310028,4.0177435875,-4.17100874516E-05,337,7.9409409409
-0.3700355887,5.3044624329,4.0616464615,-3.80007132765E-05,338,8.0008284333
-0.342971921,5.3319706917,4.0782194138,-3.02577730506E-05,339,8.0329433372
-0.3095890284,5.3670201302,4.0936555862,-2.22545054109E-05,340,8.0712413601
-0.2711603642,5.4033904076,4.1123924255,-1.4953397867E-05,341,8.1121542703
-0.2540072203,5.4278845787,4.1456918716,-1.22913461312E-05,342,8.1534921165
-0.2464966774,5.4543027878,4.1749215126,-0.000011233,343,8.1928912749
-0.2285447121,5.4740400314,4.2094254494,-8.95312803624E-06,344,8.2326415006
-0.1928683519,5.4982619286,4.2367424965,-5.38076681724E-06,345,8.2691506962
-0.1815025806,5.5325026512,4.2538957596,-4.48445506137E-06,346,8.3074477133
-0.1561738253,5.5857830048,4.3023195267,-2.85684058564E-06,347,8.3794453334
-0.1205096245,5.6226930618,4.3188428879,-1.31258205608E-06,348,8.4198850883
-0.0949640274,5.6552057266,4.3366174698,-6.42301058052E-07,349,8.4569392262
